Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
401154;1000009253890257700;63721295322978;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401155;1000009253900262100;63721295322995;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401156;1000009253910245100;63721295322995;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401157;1000009253920221100;63721295323012;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401158;1000009253930305100;63721295323012;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401159;1000009253940199900;63721295323029;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401160;1000009253950374600;63721295323046;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401161;1000009253960438700;63721295323046;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401162;1000009253970327800;63721295323062;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401164;1000009253990362200;63721295323078;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401165;1000009254000410300;63721295323095;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401166;1000009254010474400;63721295323095;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401167;1000009254020459300;63721295323112;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401168;1000009254036124400;63721295323129;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401169;1000009254040446800;63721295323129;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401170;1000009254050614700;63721295323145;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401171;1000009254060529900;63721295323145;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401172;1000009254070495900;63721295323162;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401173;1000009254080853200;63721295323179;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401174;1000009254090632000;63721295323179;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401175;1000009254100708600;63721295323195;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401176;1000009254110805300;63721295323195;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401177;1000009254120697400;63721295323212;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401178;1000009254130767300;63721295323229;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401179;1000009254140762900;63721295323229;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401180;1000009254150903400;63721295323245;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401181;1000009254160803200;63721295323245;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401182;1000009254170681100;63721295323262;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401183;1000009254180804500;63721295323278;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401184;1000009254190832500;63721295323278;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401185;1000009254200817500;63721295323295;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401186;1000009254211071500;63721295323295;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401187;1000009254220964900;63721295323312;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401188;1000009254230982700;63721295323328;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401189;1000009254240938600;63721295323328;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401190;1000009254250996600;63721295323345;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401191;1000009254260954400;63721295323345;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401192;1000009254270994600;63721295323362;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401193;1000009254281151300;63721295323378;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401194;1000009254290986500;63721295323378;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401195;1000009254300991300;63721295323395;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401196;1000009254311366000;63721295323395;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401197;1000009254321064400;63721295323412;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401198;1000009254331295200;63721295323428;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401199;1000009254341142400;63721295323428;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401200;1000009254351236500;63721295323445;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401201;1000009254361240000;63721295323445;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401202;1000009254371066000;63721295323462;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401203;1000009254381234300;63721295323479;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401204;1000009254391089700;63721295323479;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401205;1000009254401260000;63721295323495;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401206;1000009254411334700;63721295323495;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401207;1000009254421223300;63721295323512;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401208;1000009254431461900;63721295323529;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401209;1000009254441267800;63721295323529;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401210;1000009254451439600;63721295323545;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401211;1000009254461419100;63721295323545;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401212;1000009254471469400;63721295323562;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401213;1000009254481576300;63721295323579;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401214;1000009254491350100;63721295323579;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401215;1000009254501412500;63721295323595;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401216;1000009254511504600;63721295323595;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401217;1000009254521505100;63721295323612;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401218;1000009254531459400;63721295323628;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401219;1000009254541573000;63721295323628;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401220;1000009254551559300;63721295323645;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401221;1000009254561774200;63721295323645;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401222;1000009254571470300;63721295323662;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401223;1000009254581535800;63721295323678;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401224;1000009254591689600;63721295323678;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401225;1000009254601644800;63721295323695;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401226;1000009254611746200;63721295323695;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401227;1000009254621695200;63721295323712;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401228;1000009254631748500;63721295323729;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401229;1000009254641751700;63721295323729;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401230;1000009254651768000;63721295323745;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401231;1000009254661896100;63721295323745;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401232;1000009254671786800;63721295323762;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401233;1000009254681799000;63721295323779;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401234;1000009254691794300;63721295323779;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401235;1000009254701740800;63721295323796;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401236;1000009254711883600;63721295323796;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401237;1000009254721899200;63721295323812;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401238;1000009254731976900;63721295323829;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401239;1000009254741885900;63721295323829;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401240;1000009254751862700;63721295323845;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401241;1000009254761933600;63721295323845;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401242;1000009254771974900;63721295323862;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401243;1000009254782010400;63721295323879;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401244;1000009254792008900;63721295323879;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401245;1000009254801982700;63721295323895;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401246;1000009254812009100;63721295323895;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401247;1000009254821989900;63721295323912;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401248;1000009254832049700;63721295323929;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401249;1000009254842311500;63721295323929;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401250;1000009254852143900;63721295323945;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401251;1000009254862224800;63721295323945;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401252;1000009254872261500;63721295323962;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401253;1000009254882125100;63721295323979;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401254;1000009254892172900;63721295323979;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401255;1000009254902260200;63721295323995;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401256;1000009254912234000;63721295323995;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401257;1000009254922292600;63721295324012;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401258;1000009254932238400;63721295324029;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401259;1000009254942276100;63721295324029;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401260;1000009254952274800;63721295324046;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401261;1000009254962409500;63721295324046;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401262;1000009254972403000;63721295324062;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401263;1000009254982348800;63721295324079;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401264;1000009254998662700;63721295324096;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401265;1000009255007066000;63721295324096;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401266;1000009255020072800;63721295324112;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401267;1000009255028044600;63721295324112;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401268;1000009255037084900;63721295324128;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401269;1000009255049403900;63721295324145;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401270;1000009255052570100;63721295324145;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401271;1000009255062586000;63721295324145;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401272;1000009255072597900;63721295324162;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401273;1000009255082533000;63721295324179;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401274;1000009255092684800;63721295324179;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401275;1000009255102614300;63721295324195;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401276;1000009255112622400;63721295324195;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401277;1000009255122670500;63721295324212;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401278;1000009255132686600;63721295324229;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401279;1000009255142644900;63721295324229;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401280;1000009255152817700;63721295324245;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401281;1000009255162904400;63721295324246;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401282;1000009255172789900;63721295324262;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401283;1000009255182732800;63721295324279;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401284;1000009255192724000;63721295324279;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401285;1000009255202718200;63721295324295;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401286;1000009255212759600;63721295324295;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401287;1000009255222908500;63721295324312;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401288;1000009255232970500;63721295324328;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401289;1000009255242907400;63721295324328;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401290;1000009255252846800;63721295324345;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401291;1000009255262880600;63721295324345;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401292;1000009255272931800;63721295324362;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401293;1000009255282974100;63721295324379;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401294;1000009255293001500;63721295324379;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401295;1000009255303014100;63721295324395;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401296;1000009255313027300;63721295324395;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401297;1000009255323042900;63721295324412;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401298;1000009255333084500;63721295324428;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401299;1000009255343135600;63721295324428;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401300;1000009255353136200;63721295324445;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401301;1000009255363210700;63721295324445;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401302;1000009255373148000;63721295324462;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401303;1000009255383108400;63721295324479;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401304;1000009255393152100;63721295324479;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401305;1000009255403186600;63721295324495;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401306;1000009255413336900;63721295324495;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401307;1000009255423226400;63721295324512;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401308;1000009255433268600;63721295324529;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401309;1000009255443377700;63721295324529;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401310;1000009255453368700;63721295324545;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401312;1000009255473406000;63721295324562;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401313;1000009255483583900;63721295324579;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401314;1000009255493418700;63721295324579;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401315;1000009255503420800;63721295324595;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401316;1000009255513395600;63721295324595;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401317;1000009255523347400;63721295324612;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401318;1000009255533624200;63721295324628;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401319;1000009255543591700;63721295324628;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401320;1000009255553588800;63721295324646;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401321;1000009255563585200;63721295324646;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401322;1000009255573548700;63721295324662;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401323;1000009255583663900;63721295324678;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401324;1000009255593682300;63721295324678;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401325;1000009255603601300;63721295324695;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401326;1000009255613734000;63721295324695;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401327;1000009255623618400;63721295324712;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401328;1000009255633723000;63721295324728;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401329;1000009255643599600;63721295324728;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401330;1000009255653590300;63721295324745;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401331;1000009255663773900;63721295324745;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401332;1000009255673760900;63721295324762;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401333;1000009255683914300;63721295324779;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401334;1000009255693714900;63721295324779;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401335;1000009255703684100;63721295324795;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
